PHEWAS_CODE;ICD10_CODE;EXCLUSION;STR
P20-P29;P238;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P269;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P200;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P233;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P232;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P228;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P249;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P291;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P253;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P20;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P26;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P294;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P298;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P278;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P279;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P29;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P22;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P250;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P28;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P252;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P243;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P288;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P268;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P27;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P281;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P231;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P241;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P221;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P24;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P235;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P284;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P236;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P242;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P219;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P289;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P210;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P211;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P290;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P220;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P240;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P25;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P20-P29;P270;P00-P96;Respiratory and cardiovascular disorders specific to the perinatal period
P35-P39;P353;P00-P96;Infections specific to the perinatal period
P35-P39;P3619;P00-P96;Infections specific to the perinatal period
P35-P39;P368;P00-P96;Infections specific to the perinatal period
P35-P39;P359;P00-P96;Infections specific to the perinatal period
P35-P39;P352;P00-P96;Infections specific to the perinatal period
P35-P39;P3659;P00-P96;Infections specific to the perinatal period
P35-P39;P351;P00-P96;Infections specific to the perinatal period
P35-P39;P3680;P00-P96;Infections specific to the perinatal period
P35-P39;P36;P00-P96;Infections specific to the perinatal period
P35-P39;P394;P00-P96;Infections specific to the perinatal period
P35-P39;P38;P00-P96;Infections specific to the perinatal period
P35-P39;P378;P00-P96;Infections specific to the perinatal period
P35-P39;P365;P00-P96;Infections specific to the perinatal period
P35-P39;P360;P00-P96;Infections specific to the perinatal period
P35-P39;P390;P00-P96;Infections specific to the perinatal period
P35-P39;P3689;P00-P96;Infections specific to the perinatal period
P35-P39;P3629;P00-P96;Infections specific to the perinatal period
P35-P39;P3610;P00-P96;Infections specific to the perinatal period
P35-P39;P372;P00-P96;Infections specific to the perinatal period
P35-P39;P3609;P00-P96;Infections specific to the perinatal period
P35-P39;P374;P00-P96;Infections specific to the perinatal period
P35-P39;P391;P00-P96;Infections specific to the perinatal period
P35-P39;P3650;P00-P96;Infections specific to the perinatal period
P35-P39;P3699;P00-P96;Infections specific to the perinatal period
P35-P39;P399;P00-P96;Infections specific to the perinatal period
P35-P39;P35;P00-P96;Infections specific to the perinatal period
P35-P39;P363;P00-P96;Infections specific to the perinatal period
P35-P39;P379;P00-P96;Infections specific to the perinatal period
P35-P39;P375;P00-P96;Infections specific to the perinatal period
P35-P39;P369;P00-P96;Infections specific to the perinatal period
P35-P39;P350;P00-P96;Infections specific to the perinatal period
P35-P39;P39;P00-P96;Infections specific to the perinatal period
P35-P39;P3690;P00-P96;Infections specific to the perinatal period
P35-P39;P364;P00-P96;Infections specific to the perinatal period
P35-P39;P392;P00-P96;Infections specific to the perinatal period
P35-P39;P361;P00-P96;Infections specific to the perinatal period
P35-P39;P3649;P00-P96;Infections specific to the perinatal period
P35-P39;P393;P00-P96;Infections specific to the perinatal period
P35-P39;P3640;P00-P96;Infections specific to the perinatal period
P35-P39;P37;P00-P96;Infections specific to the perinatal period
P35-P39;P3600;P00-P96;Infections specific to the perinatal period
P35-P39;P373;P00-P96;Infections specific to the perinatal period
P35-P39;P358;P00-P96;Infections specific to the perinatal period
P35-P39;P370;P00-P96;Infections specific to the perinatal period
P35-P39;P362;P00-P96;Infections specific to the perinatal period
P35-P39;P371;P00-P96;Infections specific to the perinatal period
P35-P39;P3630;P00-P96;Infections specific to the perinatal period
P35-P39;P3620;P00-P96;Infections specific to the perinatal period
P35-P39;P398;P00-P96;Infections specific to the perinatal period
P35-P39;P3639;P00-P96;Infections specific to the perinatal period
P50-P61;P53;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P510;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P541;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P528;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P509;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P518;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P56;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P540;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P569;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P599;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P60;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P592;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P59;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P581;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P543;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P61;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P610;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P593;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P525;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P503;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P508;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P551;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P558;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P519;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P545;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P559;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P614;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P579;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P504;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P505;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P55;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P591;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P58;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P549;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P529;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P521;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P570;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P502;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P501;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P524;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P550;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P584;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P582;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P51;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P542;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P500;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P588;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P57;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P589;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P548;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P615;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P578;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P590;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P598;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P522;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P52;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P618;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P583;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P546;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P520;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P523;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P544;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P612;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P526;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P580;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P616;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P613;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P54;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P585;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P560;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P50;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P619;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P50-P61;P611;P00-P96;Haemorrhagic and haematological disorders of fetus and newborn
P70-P74;P748;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P71;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P744;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P709;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P745;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P749;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P728;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P742;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P718;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P729;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P720;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P711;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P722;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P740;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P72;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P721;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P712;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P710;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P743;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P701;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P741;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P700;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P708;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P74;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P719;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P713;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P702;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P704;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P703;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P714;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P70-P74;P70;P00-P96;Transitory endocrine and metabolic disorders specific to fetus and newborn
P75-P78;P761;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P768;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P769;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P788;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P780;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P78;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P789;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P760;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P781;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P76;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P782;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P77;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P783;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P75;P00-P96;Digestive system disorders of fetus and newborn
P75-P78;P762;P00-P96;Digestive system disorders of fetus and newborn
P80-P83;P819;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P810;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P800;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P836;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P808;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P80;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P830;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P81;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P809;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P834;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P832;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P835;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P83;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P833;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P818;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P838;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P839;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P80-P83;P831;P00-P96;Conditions involving the integument and temperature regulation of fetus and newborn
P90-P96;P960;P00-P96;Other disorders originating in the perinatal period
P90-P96;P92;P00-P96;Other disorders originating in the perinatal period
P90-P96;P942;P00-P96;Other disorders originating in the perinatal period
P90-P96;P93;P00-P96;Other disorders originating in the perinatal period
P90-P96;P961;P00-P96;Other disorders originating in the perinatal period
P90-P96;P928;P00-P96;Other disorders originating in the perinatal period
P90-P96;P95;P00-P96;Other disorders originating in the perinatal period
P90-P96;P949;P00-P96;Other disorders originating in the perinatal period
P90-P96;P929;P00-P96;Other disorders originating in the perinatal period
P90-P96;P90;P00-P96;Other disorders originating in the perinatal period
P90-P96;P964;P00-P96;Other disorders originating in the perinatal period
P90-P96;P911;P00-P96;Other disorders originating in the perinatal period
P90-P96;P925;P00-P96;Other disorders originating in the perinatal period
P90-P96;P962;P00-P96;Other disorders originating in the perinatal period
P90-P96;P918;P00-P96;Other disorders originating in the perinatal period
P90-P96;P96;P00-P96;Other disorders originating in the perinatal period
P90-P96;P913;P00-P96;Other disorders originating in the perinatal period
P90-P96;P924;P00-P96;Other disorders originating in the perinatal period
P90-P96;P969;P00-P96;Other disorders originating in the perinatal period
P90-P96;P940;P00-P96;Other disorders originating in the perinatal period
P90-P96;P941;P00-P96;Other disorders originating in the perinatal period
P90-P96;P94;P00-P96;Other disorders originating in the perinatal period
P90-P96;P915;P00-P96;Other disorders originating in the perinatal period
P90-P96;P919;P00-P96;Other disorders originating in the perinatal period
P90-P96;P912;P00-P96;Other disorders originating in the perinatal period
P90-P96;P910;P00-P96;Other disorders originating in the perinatal period
P90-P96;P922;P00-P96;Other disorders originating in the perinatal period
P90-P96;P91;P00-P96;Other disorders originating in the perinatal period
P90-P96;P963;P00-P96;Other disorders originating in the perinatal period
P90-P96;P965;P00-P96;Other disorders originating in the perinatal period
P90-P96;P923;P00-P96;Other disorders originating in the perinatal period
P90-P96;P948;P00-P96;Other disorders originating in the perinatal period
P90-P96;P921;P00-P96;Other disorders originating in the perinatal period
P90-P96;P916;P00-P96;Other disorders originating in the perinatal period
P90-P96;P914;P00-P96;Other disorders originating in the perinatal period
P90-P96;P968;P00-P96;Other disorders originating in the perinatal period
P90-P96;P920;P00-P96;Other disorders originating in the perinatal period
Q00-Q07;Q002;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q060;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q048;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q07;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q042;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q046;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q00;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q064;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q01;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q001;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q030;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q02;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q045;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q041;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q012;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q06;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q043;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q000;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q063;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q062;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q069;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q03;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q053;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q019;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q010;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q078;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q056;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q061;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q068;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q040;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q011;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q050;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q018;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q057;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q05;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q044;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q059;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q058;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q038;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q051;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q070;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q055;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q052;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q039;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q04;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q054;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q049;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q031;Q00-Q99;Congenital malformations of the nervous system
Q00-Q07;Q079;Q00-Q99;Congenital malformations of the nervous system
Q10-Q18;Q169;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q107;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q171;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q106;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q105;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q11;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q143;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q104;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q128;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q17;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q175;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q164;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q124;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q122;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q162;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q174;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q170;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q110;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q134;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q101;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q165;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q179;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q141;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q14;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q148;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q142;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q112;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q138;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q184;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q12;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q102;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q163;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q181;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q160;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q123;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q182;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q13;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q130;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q185;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q133;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q132;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q121;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q135;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q103;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q16;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q1800;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q18;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q140;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q149;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q180;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q173;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q113;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q189;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q10;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q178;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q100;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q159;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q150;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q129;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q172;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q183;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q1808;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q120;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q158;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q187;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q111;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q15;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q139;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q131;Q00-Q99;Congenital malformations of eye, ear, face and neck
Q10-Q18;Q186;Q00-Q99;Congenital malformations of eye, ear, face and neck
